project_id,project_name,project_description,project_field_of_view,project_method,project_countries,project_protocol,project_global_region,project_organisations,site_id,site_name,site_latitude,site_longitude,site_depth,site_country,site_reef_name,site_exposure,site_reef_type,site_reef_zone,site_code,site_management,site_local_region,site_country_region,survey_id,survey_title,survey_description,survey_start_date,survey_collection_method,survey_depth,survey_transect_number,image_id,image_name,image_path,image_height,image_width,image_quality,image_disabled,point_id,point_num,point_machine_classification,point_human_classification,point_human_group_code,point_coordinate,point_model_confidence,point_modified_by_displayname,point_modified_by_username,point_modified_by_email
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662095,HORSESHOE REEF_V29 (255).JPG,surveys/AIMS/21217/1b656b2f-44b0-4362-93a8-5a1953410198/HORSESHOE REEF_V29 (255).JPG,2432,3648,,f,66536630,4,TA,MA_OTH,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662095,HORSESHOE REEF_V29 (255).JPG,surveys/AIMS/21217/1b656b2f-44b0-4362-93a8-5a1953410198/HORSESHOE REEF_V29 (255).JPG,2432,3648,,f,66536629,3,TA,MA_RED,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662095,HORSESHOE REEF_V29 (255).JPG,surveys/AIMS/21217/1b656b2f-44b0-4362-93a8-5a1953410198/HORSESHOE REEF_V29 (255).JPG,2432,3648,,f,66536628,2,TA,TA,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662097,HORSESHOE REEF_V29 (252).JPG,surveys/AIMS/21217/ea7c0a35-0398-4cea-9aa3-4225558a2a93/HORSESHOE REEF_V29 (252).JPG,2432,3648,,f,66536662,4,TA,MA_RED,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662097,HORSESHOE REEF_V29 (252).JPG,surveys/AIMS/21217/ea7c0a35-0398-4cea-9aa3-4225558a2a93/HORSESHOE REEF_V29 (252).JPG,2432,3648,,f,66536669,5,TA,CA,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662097,HORSESHOE REEF_V29 (252).JPG,surveys/AIMS/21217/ea7c0a35-0398-4cea-9aa3-4225558a2a93/HORSESHOE REEF_V29 (252).JPG,2432,3648,,f,66536653,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662097,HORSESHOE REEF_V29 (252).JPG,surveys/AIMS/21217/ea7c0a35-0398-4cea-9aa3-4225558a2a93/HORSESHOE REEF_V29 (252).JPG,2432,3648,,f,66536636,1,TA,TA,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662099,HORSESHOE REEF_V29 (260).JPG,surveys/AIMS/21217/f58d3a06-7856-4d1c-95f2-7b5d808c41b4/HORSESHOE REEF_V29 (260).JPG,2432,3648,,f,66536692,1,F_SC_ALC,F_SC_ALC,SC,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662099,HORSESHOE REEF_V29 (260).JPG,surveys/AIMS/21217/f58d3a06-7856-4d1c-95f2-7b5d808c41b4/HORSESHOE REEF_V29 (260).JPG,2432,3648,,f,66536693,2,TA,OT,OT,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662099,HORSESHOE REEF_V29 (260).JPG,surveys/AIMS/21217/f58d3a06-7856-4d1c-95f2-7b5d808c41b4/HORSESHOE REEF_V29 (260).JPG,2432,3648,,f,66536695,4,TA,MA_BROWN,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662099,HORSESHOE REEF_V29 (260).JPG,surveys/AIMS/21217/f58d3a06-7856-4d1c-95f2-7b5d808c41b4/HORSESHOE REEF_V29 (260).JPG,2432,3648,,f,66536694,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662099,HORSESHOE REEF_V29 (260).JPG,surveys/AIMS/21217/f58d3a06-7856-4d1c-95f2-7b5d808c41b4/HORSESHOE REEF_V29 (260).JPG,2432,3648,,f,66536696,5,TA,TA,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662103,HORSESHOE REEF_V29 (261).JPG,surveys/AIMS/21217/cf47c625-0e59-4235-94b4-f1d923d939e7/HORSESHOE REEF_V29 (261).JPG,2432,3648,,f,66536937,1,CA,CA,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662103,HORSESHOE REEF_V29 (261).JPG,surveys/AIMS/21217/cf47c625-0e59-4235-94b4-f1d923d939e7/HORSESHOE REEF_V29 (261).JPG,2432,3648,,f,66536941,5,TA,MA_OTH,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662103,HORSESHOE REEF_V29 (261).JPG,surveys/AIMS/21217/cf47c625-0e59-4235-94b4-f1d923d939e7/HORSESHOE REEF_V29 (261).JPG,2432,3648,,f,66536939,3,TA,MA_RED,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662103,HORSESHOE REEF_V29 (261).JPG,surveys/AIMS/21217/cf47c625-0e59-4235-94b4-f1d923d939e7/HORSESHOE REEF_V29 (261).JPG,2432,3648,,f,66536938,2,TA,TA,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662103,HORSESHOE REEF_V29 (261).JPG,surveys/AIMS/21217/cf47c625-0e59-4235-94b4-f1d923d939e7/HORSESHOE REEF_V29 (261).JPG,2432,3648,,f,66536940,4,CA,OT,OT,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662105,HORSESHOE REEF_V29 (262).JPG,surveys/AIMS/21217/758b9c41-4221-404c-9744-9ae864d5d11f/HORSESHOE REEF_V29 (262).JPG,2432,3648,,f,66537039,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662105,HORSESHOE REEF_V29 (262).JPG,surveys/AIMS/21217/758b9c41-4221-404c-9744-9ae864d5d11f/HORSESHOE REEF_V29 (262).JPG,2432,3648,,f,66537038,2,TA,TA,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662105,HORSESHOE REEF_V29 (262).JPG,surveys/AIMS/21217/758b9c41-4221-404c-9744-9ae864d5d11f/HORSESHOE REEF_V29 (262).JPG,2432,3648,,f,66537037,1,TA,TA,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662105,HORSESHOE REEF_V29 (262).JPG,surveys/AIMS/21217/758b9c41-4221-404c-9744-9ae864d5d11f/HORSESHOE REEF_V29 (262).JPG,2432,3648,,f,66537040,4,TA,MA_BROWN,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662105,HORSESHOE REEF_V29 (262).JPG,surveys/AIMS/21217/758b9c41-4221-404c-9744-9ae864d5d11f/HORSESHOE REEF_V29 (262).JPG,2432,3648,,f,66537041,5,TA,TA,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662107,HORSESHOE REEF_V29 (265).JPG,surveys/AIMS/21217/c39fb2de-b7eb-42f4-bab2-568b2cdd2349/HORSESHOE REEF_V29 (265).JPG,2432,3648,,f,66537137,1,TA,CA,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662107,HORSESHOE REEF_V29 (265).JPG,surveys/AIMS/21217/c39fb2de-b7eb-42f4-bab2-568b2cdd2349/HORSESHOE REEF_V29 (265).JPG,2432,3648,,f,66537138,2,TA,TA,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662107,HORSESHOE REEF_V29 (265).JPG,surveys/AIMS/21217/c39fb2de-b7eb-42f4-bab2-568b2cdd2349/HORSESHOE REEF_V29 (265).JPG,2432,3648,,f,66537140,4,TA,MA_OTH,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662107,HORSESHOE REEF_V29 (265).JPG,surveys/AIMS/21217/c39fb2de-b7eb-42f4-bab2-568b2cdd2349/HORSESHOE REEF_V29 (265).JPG,2432,3648,,f,66537141,5,TA,MA_RED,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662109,HORSESHOE REEF_V29 (273).JPG,surveys/AIMS/21217/1e5f9dd4-1255-4928-a883-727ea636bcda/HORSESHOE REEF_V29 (273).JPG,2432,3648,,f,66537149,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662109,HORSESHOE REEF_V29 (273).JPG,surveys/AIMS/21217/1e5f9dd4-1255-4928-a883-727ea636bcda/HORSESHOE REEF_V29 (273).JPG,2432,3648,,f,66537151,5,TA,CA,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662109,HORSESHOE REEF_V29 (273).JPG,surveys/AIMS/21217/1e5f9dd4-1255-4928-a883-727ea636bcda/HORSESHOE REEF_V29 (273).JPG,2432,3648,,f,66537148,2,TA,MA_OTH,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662109,HORSESHOE REEF_V29 (273).JPG,surveys/AIMS/21217/1e5f9dd4-1255-4928-a883-727ea636bcda/HORSESHOE REEF_V29 (273).JPG,2432,3648,,f,66537146,1,TA,MA_RED,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662109,HORSESHOE REEF_V29 (273).JPG,surveys/AIMS/21217/1e5f9dd4-1255-4928-a883-727ea636bcda/HORSESHOE REEF_V29 (273).JPG,2432,3648,,f,66537150,4,TA,MA_RED,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662112,HORSESHOE REEF_V29 (274).JPG,surveys/AIMS/21217/c85434bd-8b90-49a7-8d79-07056a2f66b2/HORSESHOE REEF_V29 (274).JPG,2432,3648,,f,66537165,4,TA,MA_BROWN,A,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662112,HORSESHOE REEF_V29 (274).JPG,surveys/AIMS/21217/c85434bd-8b90-49a7-8d79-07056a2f66b2/HORSESHOE REEF_V29 (274).JPG,2432,3648,,f,66537166,5,F_MUS,SP,SP,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662112,HORSESHOE REEF_V29 (274).JPG,surveys/AIMS/21217/c85434bd-8b90-49a7-8d79-07056a2f66b2/HORSESHOE REEF_V29 (274).JPG,2432,3648,,f,66537164,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662112,HORSESHOE REEF_V29 (274).JPG,surveys/AIMS/21217/c85434bd-8b90-49a7-8d79-07056a2f66b2/HORSESHOE REEF_V29 (274).JPG,2432,3648,,f,66537162,1,TA,MA_RED,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662112,HORSESHOE REEF_V29 (274).JPG,surveys/AIMS/21217/c85434bd-8b90-49a7-8d79-07056a2f66b2/HORSESHOE REEF_V29 (274).JPG,2432,3648,,f,66537163,2,TA,SP,SP,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662113,HORSESHOE REEF_V29 (276).JPG,surveys/AIMS/21217/e4b4a2c3-7f33-4f53-9d85-2c2a32bc1ec2/HORSESHOE REEF_V29 (276).JPG,2432,3648,,f,66537168,2,TA,MA_RED,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662113,HORSESHOE REEF_V29 (276).JPG,surveys/AIMS/21217/e4b4a2c3-7f33-4f53-9d85-2c2a32bc1ec2/HORSESHOE REEF_V29 (276).JPG,2432,3648,,f,66537170,4,CA,SP,SP,"768.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662113,HORSESHOE REEF_V29 (276).JPG,surveys/AIMS/21217/e4b4a2c3-7f33-4f53-9d85-2c2a32bc1ec2/HORSESHOE REEF_V29 (276).JPG,2432,3648,,f,66537167,1,TA,CA,A,"768.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662113,HORSESHOE REEF_V29 (276).JPG,surveys/AIMS/21217/e4b4a2c3-7f33-4f53-9d85-2c2a32bc1ec2/HORSESHOE REEF_V29 (276).JPG,2432,3648,,f,66537171,5,TA,CA,A,"2304.0, 1536.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662113,HORSESHOE REEF_V29 (276).JPG,surveys/AIMS/21217/e4b4a2c3-7f33-4f53-9d85-2c2a32bc1ec2/HORSESHOE REEF_V29 (276).JPG,2432,3648,,f,66537169,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662115,HORSESHOE REEF_V29 (268).JPG,surveys/AIMS/21217/67827d82-591b-48a8-b1b7-1b22618fa9d2/HORSESHOE REEF_V29 (268).JPG,2432,3648,,f,66537208,2,TA,MA_RED,A,"2304.0, 512.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662115,HORSESHOE REEF_V29 (268).JPG,surveys/AIMS/21217/67827d82-591b-48a8-b1b7-1b22618fa9d2/HORSESHOE REEF_V29 (268).JPG,2432,3648,,f,66537217,3,TA,TA,A,"1536.0, 1024.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,21217,Horseshoe Reef Site 1 Transect 4 2020-Aug-30,,2020-08-30 00:00:00+00,Dive,7,4,1662115,HORSESHOE REEF_V29 (268).JPG,surveys/AIMS/21217/67827d82-591b-48a8-b1b7-1b22618fa9d2/HORSESHOE REEF_V29 (268).JPG,2432,3648,,f,66537226,5,TA,MA_OTH,A,"2304.0, 1536.0",,,,
